Date,Open,High,Low,Close,Adj Close,Volume,Return,Volatility,Market_Cap,P_E_Ratio
2022-07-18,2421.0,2425.0,2392.300048828125,2422.25,2414.979248046875,6996757,0.8514426994808755,,17114571210752,28.967169
2022-07-19,2400.300048828125,2447.0,2400.300048828125,2437.10009765625,2429.78466796875,7587006,0.6130703955516514,,17114571210752,28.967169
2022-07-20,2540.0,2542.5,2486.25,2503.0,2495.48681640625,11041036,2.704029366997518,,17114571210752,28.967169
2022-07-21,2494.0,2500.0,2467.300048828125,2486.300048828125,2478.8369140625,7625468,-0.6671974099830225,,17114571210752,28.967169
2022-07-22,2500.0,2516.300048828125,2495.0,2503.10009765625,2495.586669921875,5062651,0.6757048022439482,,17114571210752,28.967169
2022-07-25,2467.449951171875,2467.449951171875,2403.0,2420.39990234375,2413.134521484375,10665470,-3.303910834006818,,17114571210752,28.967169
2022-07-26,2421.10009765625,2443.89990234375,2411.35009765625,2421.5,2414.2314453125,5216466,0.0454510700973243,,17114571210752,28.967169
2022-07-27,2419.949951171875,2427.0,2402.0,2419.199951171875,2411.938232421875,3994321,-0.09498446533656724,,17114571210752,28.967169
2022-07-28,2436.0,2467.949951171875,2421.0,2457.10009765625,2449.724609375,5766936,1.5666396845790187,,17114571210752,28.967169
2022-07-29,2474.699951171875,2517.10009765625,2464.0,2509.449951171875,2501.91748046875,6982808,2.1305543703962204,,17114571210752,28.967169
2022-08-01,2519.14990234375,2587.75,2507.60009765625,2574.85009765625,2567.12109375,7245568,2.6061546457156526,,17114571210752,28.967169
2022-08-02,2572.5,2607.800048828125,2561.550048828125,2584.64990234375,2576.8916015625,6423115,0.3805970955909288,,17114571210752,28.967169
2022-08-03,2600.0,2610.0,2567.449951171875,2606.35009765625,2598.526611328125,6576824,0.8395796774186781,,17114571210752,28.967169
2022-08-04,2610.0,2617.75,2535.0,2571.89990234375,2564.179931640625,6676577,-1.3217792706927245,,17114571210752,28.967169
2022-08-05,2576.0,2578.800048828125,2526.949951171875,2534.0,2526.393798828125,6434433,-1.4736149843628144,,17114571210752,28.967169
2022-08-08,2531.0,2583.550048828125,2531.0,2567.14990234375,2559.444091796875,4691228,1.3082045123816055,74.32193169200364,17114571210752,28.967169
2022-08-10,2576.89990234375,2589.89990234375,2557.050048828125,2582.5,2574.748046875,4949442,0.5979431759024267,76.35851918893361,17114571210752,28.967169
2022-08-11,2603.10009765625,2609.89990234375,2580.199951171875,2591.10009765625,2583.322509765625,3783480,0.3330144300580873,76.9036265983833,17114571210752,28.967169
2022-08-12,2590.300048828125,2641.35009765625,2582.199951171875,2633.0,2625.096435546875,5838244,1.6170699997908322,79.1895412841026,17114571210752,28.967169
2022-08-16,2646.199951171875,2657.300048828125,2627.300048828125,2651.300048828125,2643.341552734375,3049304,0.6950265411365342,84.25971622391747,17114571210752,28.967169
2022-08-17,2665.0,2676.89990234375,2655.550048828125,2665.14990234375,2657.14990234375,3044037,0.5223797103517835,89.32690751918256,17114571210752,28.967169
2022-08-18,2660.0,2669.0,2640.199951171875,2661.300048828125,2661.300048828125,3419730,-0.14445166901266848,93.67396297538053,17114571210752,28.967169
2022-08-19,2650.0,2661.699951171875,2604.949951171875,2613.85009765625,2613.85009765625,4366123,-1.7829613460071503,94.33996733212457,17114571210752,28.967169
2022-08-22,2617.0,2631.300048828125,2586.0,2606.60009765625,2606.60009765625,4371179,-0.27736862211420465,93.25394600208224,17114571210752,28.967169
2022-08-23,2594.0,2653.199951171875,2591.35009765625,2646.800048828125,2646.800048828125,4466619,1.5422370009124498,93.28526049699562,17114571210752,28.967169
2022-08-24,2640.10009765625,2670.0,2635.35009765625,2639.75,2639.75,4785579,-0.2663612172459473,93.69943692558114,17114571210752,28.967169
2022-08-25,2648.949951171875,2662.89990234375,2622.60009765625,2632.050048828125,2632.050048828125,3632902,-0.29169243950658563,93.11382608121738,17114571210752,28.967169
2022-08-26,2633.0,2650.0,2607.0,2618.0,2618.0,4957449,-0.5338062942374711,89.15569637810394,17114571210752,28.967169
2022-08-29,2585.0,2655.0,2578.050048828125,2597.64990234375,2597.64990234375,9155684,-0.7773146545550058,85.09024283011796,17114571210752,28.967169
2022-08-30,2614.0,2645.25,2576.60009765625,2637.949951171875,2637.949951171875,10678670,1.5514041669650647,81.56909176895265,17114571210752,28.967169
2022-09-01,2582.64990234375,2604.949951171875,2550.699951171875,2560.39990234375,2560.39990234375,9188434,-2.939784691277947,77.32247455563589,17114571210752,28.967169
2022-09-02,2560.39990234375,2575.35009765625,2525.699951171875,2530.5,2530.5,5999196,-1.1677825138323161,73.81905121248704,17114571210752,28.967169
2022-09-05,2531.0,2581.5,2531.0,2569.800048828125,2569.800048828125,5227785,1.5530546859563232,72.80497730751543,17114571210752,28.967169
2022-09-06,2573.0,2606.0,2572.0,2596.85009765625,2596.85009765625,5030172,1.0526129782143956,71.21387024693706,17114571210752,28.967169
2022-09-07,2575.0,2594.89990234375,2570.0,2581.75,2581.75,3455942,-0.5814774472303386,69.9706737749151,17114571210752,28.967169
2022-09-08,2588.25,2598.0,2571.0,2585.39990234375,2585.39990234375,3256840,0.14137319042315522,63.495608636147914,17114571210752,28.967169
2022-09-09,2610.0,2610.0,2564.0,2569.300048828125,2569.300048828125,3837302,-0.6227219820434726,55.928424451996186,17114571210752,28.967169
2022-09-12,2570.550048828125,2612.0,2570.550048828125,2598.050048828125,2598.050048828125,3431445,1.1189818025774345,46.1563203404111,17114571210752,28.967169
2022-09-13,2618.0,2629.699951171875,2601.0,2619.75,2619.75,4102114,0.8352399208653827,38.64729381195352,17114571210752,28.967169
2022-09-14,2575.0,2610.0,2572.75,2588.35009765625,2588.35009765625,4004997,-1.1985839237999785,34.925673890880226,17114571210752,28.967169
2022-09-15,2583.0,2603.550048828125,2556.75,2562.699951171875,2562.699951171875,4783723,-0.9909844308774618,35.302209701916425,17114571210752,28.967169
2022-09-16,2543.75,2553.0,2491.0,2499.199951171875,2499.199951171875,9330469,-2.477855434108178,39.76005040914786,17114571210752,28.967169
2022-09-19,2499.199951171875,2522.699951171875,2481.35009765625,2502.449951171875,2502.449951171875,3498286,0.13004161585694618,43.309616864505564,17114571210752,28.967169
2022-09-20,2522.449951171875,2537.699951171875,2494.699951171875,2502.85009765625,2502.85009765625,3881882,0.01599018930178442,46.24963664395549,17114571210752,28.967169
2022-09-21,2496.75,2533.0,2495.0,2509.75,2509.75,4249172,0.27568180572266066,47.484972920999425,17114571210752,28.967169
2022-09-22,2486.0,2503.0,2472.10009765625,2486.10009765625,2486.10009765625,4757219,-0.9423210416874217,51.04385286300014,17114571210752,28.967169
2022-09-23,2485.0,2495.949951171875,2436.10009765625,2439.5,2439.5,4397194,-1.8744256395863523,57.80497832655615,17114571210752,28.967169
2022-09-26,2394.050048828125,2417.800048828125,2375.14990234375,2377.35009765625,2377.35009765625,5759298,-2.5476492044988697,68.9094754319366,17114571210752,28.967169
2022-09-27,2394.0,2426.0,2360.10009765625,2396.25,2396.25,7455448,0.7949986988615043,75.41931705758364,17114571210752,28.967169
2022-09-28,2360.35009765625,2378.0,2327.10009765625,2332.449951171875,2332.449951171875,7844140,-2.662495517083985,85.14746608458063,17114571210752,28.967169
2022-09-29,2360.0,2367.5,2313.0,2325.300048828125,2325.300048828125,6771046,-0.30654044002778047,92.62374811651145,17114571210752,28.967169
2022-09-30,2311.0,2402.0,2311.0,2377.75,2377.75,8589908,2.2556207831461617,94.91934487184648,17114571210752,28.967169
2022-10-03,2391.5,2416.949951171875,2363.0,2369.5,2369.5,5470030,-0.34696667017137806,98.49741055025885,17114571210752,28.967169
2022-10-04,2397.800048828125,2418.0,2390.14990234375,2413.199951171875,2413.199951171875,4129893,1.844268882543787,99.544463450993,17114571210752,28.967169
2022-10-06,2429.0,2450.0,2418.14990234375,2422.10009765625,2422.10009765625,6162021,0.3688109839407705,98.29340505551889,17114571210752,28.967169
2022-10-07,2414.64990234375,2443.89990234375,2414.64990234375,2432.35009765625,2432.35009765625,3560167,0.42318647399908205,96.47408456975566,17114571210752,28.967169
2022-10-10,2405.0,2417.60009765625,2388.0,2405.800048828125,2405.800048828125,2921076,-1.0915389545981813,95.26349832691373,17114571210752,28.967169
2022-10-11,2414.0,2414.0,2351.10009765625,2357.89990234375,2357.89990234375,4252803,-1.9910277459553316,96.01311931416625,17114571210752,28.967169
2022-10-12,2352.0,2381.699951171875,2343.10009765625,2375.25,2375.25,3422992,0.735828422529905,96.12900463743695,17114571210752,28.967169
2022-10-13,2371.39990234375,2394.0,2360.10009765625,2382.800048828125,2382.800048828125,3382098,0.31786333346490725,93.30208414779116,17114571210752,28.967169
2022-10-14,2415.0,2416.35009765625,2369.10009765625,2370.699951171875,2370.699951171875,4202459,-0.5078100305647038,93.79006287392762,17114571210752,28.967169
2022-10-17,2355.0,2414.0,2343.60009765625,2408.75,2408.75,7720595,1.6050132708407938,93.68761347418858,17114571210752,28.967169
2022-10-18,2422.0,2463.0,2420.14990234375,2451.25,2451.25,5729899,1.7644006227296227,91.60529087171602,17114571210752,28.967169
2022-10-19,2454.5,2527.85009765625,2441.699951171875,2493.89990234375,2493.89990234375,8882553,1.7399246239163668,88.2202678437671,17114571210752,28.967169
2022-10-20,2485.0,2519.0,2485.0,2500.60009765625,2500.60009765625,4022919,0.2686633615969658,85.49464160027887,17114571210752,28.967169
2022-10-21,2507.699951171875,2516.800048828125,2467.0,2471.60009765625,2471.60009765625,3804352,-1.1597216215092132,81.97150511946728,17114571210752,28.967169
2022-10-24,2460.0,2502.5,2455.300048828125,2479.85009765625,2479.85009765625,1555270,0.33379186251947246,79.11309070647965,17114571210752,28.967169
2022-10-25,2499.0,2499.0,2438.0,2441.550048828125,2441.550048828125,5645639,-1.5444501610933248,73.89578402643481,17114571210752,28.967169
2022-10-27,2458.0,2468.449951171875,2432.800048828125,2451.14990234375,2451.14990234375,5774775,0.39318684129505677,65.99695550727746,17114571210752,28.967169
2022-10-28,2465.0,2535.0,2459.449951171875,2526.14990234375,2526.14990234375,8126824,3.059788384557227,61.95101395285367,17114571210752,28.967169
2022-10-31,2541.0,2560.949951171875,2532.199951171875,2549.60009765625,2549.60009765625,5731802,0.928297853216975,61.06359531500607,17114571210752,28.967169
2022-11-01,2600.0,2600.0,2508.0,2529.85009765625,2529.85009765625,6443999,-0.7746312850456571,62.41454341551065,17114571210752,28.967169
2022-11-02,2532.300048828125,2550.199951171875,2515.0,2545.64990234375,2545.64990234375,4145144,0.6245352126648784,64.46239459783648,17114571210752,28.967169
2022-11-03,2529.85009765625,2559.550048828125,2525.050048828125,2555.14990234375,2555.14990234375,3089026,0.37318564470525395,66.94826102078784,17114571210752,28.967169
2022-11-04,2553.89990234375,2600.0,2551.10009765625,2592.75,2592.75,5803737,1.4715417526682373,71.51887414246723,17114571210752,28.967169
2022-11-07,2591.0,2610.300048828125,2574.0,2606.60009765625,2606.60009765625,5440967,0.5341856197570216,77.232524829721,17114571210752,28.967169
2022-11-09,2610.300048828125,2621.949951171875,2590.050048828125,2604.0,2604.0,5193814,-0.09975053935538103,82.41447990463467,17114571210752,28.967169
2022-11-10,2590.0,2596.550048828125,2563.0,2572.5,2572.5,2753420,-1.2096774193548376,84.03986441388233,17114571210752,28.967169
2022-11-11,2600.0,2636.0,2588.0,2631.800048828125,2631.800048828125,5681124,2.3051525297619113,88.92594028117115,17114571210752,28.967169
2022-11-14,2630.75,2642.0,2605.14990234375,2619.050048828125,2619.050048828125,4173395,-0.48445929643010643,89.48504143541325,17114571210752,28.967169
2022-11-15,2622.300048828125,2626.39990234375,2590.0,2607.300048828125,2607.300048828125,3270388,-0.4486359474213719,87.96380658044642,17114571210752,28.967169
2022-11-16,2610.0,2615.949951171875,2581.35009765625,2592.35009765625,2592.35009765625,4484007,-0.5733882135504298,87.67675338635388,17114571210752,28.967169
2022-11-17,2584.949951171875,2613.0,2580.0,2599.050048828125,2599.050048828125,3074259,0.25845086193923006,86.6246143965922,17114571210752,28.967169
2022-11-18,2606.75,2609.0,2571.10009765625,2597.64990234375,2597.64990234375,2447425,-0.05387147065545328,86.82012381816507,17114571210752,28.967169
2022-11-21,2588.0,2588.0,2543.10009765625,2550.89990234375,2550.89990234375,2949108,-1.7997036458923699,85.71424863055293,17114571210752,28.967169
2022-11-22,2545.0,2568.5,2536.5,2565.050048828125,2565.050048828125,3051201,0.5547119458264138,84.98305000543569,17114571210752,28.967169
2022-11-23,2575.0,2577.89990234375,2552.25,2557.050048828125,2557.050048828125,2959787,-0.3118847526446866,82.76651675647335,17114571210752,28.967169
2022-11-24,2566.0,2594.0,2548.199951171875,2579.10009765625,2579.10009765625,4333225,0.8623237092379332,77.55412603336336,17114571210752,28.967169
2022-11-25,2589.0,2624.89990234375,2582.10009765625,2617.60009765625,2617.60009765625,3391988,1.492768738793293,73.73393885195455,17114571210752,28.967169
2022-11-28,2608.89990234375,2721.050048828125,2502.0,2707.550048828125,2707.550048828125,14549929,3.436351918400926,74.44721278577379,17114571210752,28.967169
2022-11-29,2703.949951171875,2731.64990234375,2694.0,2712.199951171875,2712.199951171875,5103687,0.1717383708479403,72.83047431458569,17114571210752,28.967169
2022-11-30,2712.5,2745.449951171875,2698.199951171875,2731.35009765625,2731.35009765625,12075137,0.7060742876313642,73.95537829011002,17114571210752,28.967169
2022-12-01,2741.800048828125,2755.0,2716.0,2723.300048828125,2723.300048828125,4377696,-0.29472782837443035,75.80153556970835,17114571210752,28.967169
2022-12-02,2730.0,2748.0,2700.60009765625,2722.14990234375,2722.14990234375,5348595,-0.04223355721929556,78.56977786413161,17114571210752,28.967169
2022-12-05,2712.0,2716.75,2678.0,2682.449951171875,2682.449951171875,6843367,-1.4584042979298717,78.87346838294447,17114571210752,28.967169
2022-12-06,2665.10009765625,2697.0,2661.0,2690.199951171875,2690.199951171875,3966243,0.2889149896949439,77.5738432689925,17114571210752,28.967169
2022-12-07,2685.0,2695.0,2642.14990234375,2650.5,2650.5,3905263,-1.4757249235166081,74.81684021013257,17114571210752,28.967169
2022-12-08,2660.0,2665.0,2640.10009765625,2649.25,2649.25,3579858,-0.04716091303527126,68.64848699843193,17114571210752,28.967169
2022-12-09,2646.0,2660.0,2601.85009765625,2609.10009765625,2609.10009765625,5840633,-1.515519575115598,61.6997653879107,17114571210752,28.967169
2022-12-12,2585.5,2623.0,2585.0,2613.10009765625,2613.10009765625,4374946,0.1533095646116811,59.33498030434664,17114571210752,28.967169
2022-12-13,2613.10009765625,2633.0,2606.699951171875,2625.0,2625.0,3845839,0.45539404917642745,57.8815997881977,17114571210752,28.967169
2022-12-14,2637.64990234375,2638.949951171875,2611.0,2615.5,2615.5,3354618,-0.3619047619047633,55.26768396438175,17114571210752,28.967169
2022-12-15,2602.5,2615.0,2571.0,2578.35009765625,2578.35009765625,4009765,-1.4203747789619525,53.97291311790739,17114571210752,28.967169
2022-12-16,2571.0,2618.800048828125,2558.14990234375,2565.60009765625,2565.60009765625,7308934,-0.4945022792517517,53.53675920120283,17114571210752,28.967169
2022-12-19,2581.0,2604.0,2566.699951171875,2599.300048828125,2599.300048828125,3567363,1.3135309436050013,53.41132987688482,17114571210752,28.967169
2022-12-20,2583.89990234375,2626.0,2566.0,2621.800048828125,2621.800048828125,3446291,0.8656176500340562,53.294589168690635,17114571210752,28.967169
2022-12-21,2621.0,2633.0,2576.10009765625,2584.5,2584.5,3935463,-1.42268853968468,53.69382867133949,17114571210752,28.967169
2022-12-22,2598.0,2604.64990234375,2566.75,2577.800048828125,2577.800048828125,3438692,-0.25923587432288286,53.521236486814445,17114571210752,28.967169
2022-12-23,2563.300048828125,2590.5,2492.25,2502.199951171875,2502.199951171875,4733657,-2.932737071310787,58.063188571025144,17114571210752,28.967169
2022-12-26,2514.75,2542.0,2492.39990234375,2524.050048828125,2524.050048828125,2764496,0.8732354760864203,60.73304440962167,17114571210752,28.967169
2022-12-27,2530.0,2548.800048828125,2515.25,2544.699951171875,2544.699951171875,2659749,0.8181257084556304,62.18479753163609,17114571210752,28.967169
2022-12-28,2538.0,2549.800048828125,2521.5,2544.449951171875,2544.449951171875,3442509,-0.009824340975239654,63.42329533699517,17114571210752,28.967169
2022-12-29,2527.0,2548.89990234375,2525.5,2543.300048828125,2543.300048828125,3198493,-0.04519257072517213,64.7013313261635,17114571210752,28.967169
2022-12-30,2545.10009765625,2577.0,2541.10009765625,2547.199951171875,2547.199951171875,3364092,0.1533402378357529,65.75664128440462,17114571210752,28.967169
2023-01-02,2550.0,2579.0,2548.199951171875,2575.89990234375,2575.89990234375,2453414,1.1267254915999558,65.12206958336414,17114571210752,28.967169
2023-01-03,2565.050048828125,2573.0,2547.800048828125,2557.050048828125,2557.050048828125,3534596,-0.7317774071295968,65.33692184319739,17114571210752,28.967169
2023-01-04,2557.0,2561.050048828125,2514.0,2518.550048828125,2518.550048828125,4275746,-1.5056412375520023,66.8092799493546,17114571210752,28.967169
2023-01-05,2523.5,2536.39990234375,2504.0,2514.050048828125,2514.050048828125,6293519,-0.17867423369624102,68.88477848981293,17114571210752,28.967169
2023-01-06,2526.64990234375,2547.949951171875,2518.300048828125,2536.89990234375,2536.89990234375,2930338,0.908886182527513,70.07325193743667,17114571210752,28.967169
2023-01-09,2545.300048828125,2602.0,2543.35009765625,2596.800048828125,2596.800048828125,4948549,2.361155299388651,67.38145054111251,17114571210752,28.967169
2023-01-10,2606.0,2606.0,2546.0,2558.39990234375,2558.39990234375,3713755,-1.4787486815438178,64.4876721812224,17114571210752,28.967169
2023-01-11,2552.5,2558.0,2521.10009765625,2526.14990234375,2526.14990234375,5311657,-1.260553519035701,60.477656426119786,17114571210752,28.967169
2023-01-12,2524.85009765625,2532.5,2465.0,2471.60009765625,2471.60009765625,8163366,-2.159404896632977,58.77087661369628,17114571210752,28.967169
2023-01-13,2458.39990234375,2472.89990234375,2434.60009765625,2467.60009765625,2467.60009765625,9515473,-0.16183847879732705,56.08265973435618,17114571210752,28.967169
2023-01-16,2472.699951171875,2479.64990234375,2427.0,2444.10009765625,2444.10009765625,6287407,-0.9523423192566938,56.92594659362038,17114571210752,28.967169
2023-01-17,2458.0,2483.0,2450.60009765625,2478.800048828125,2478.800048828125,4961585,1.4197434550716759,53.91064292126828,17114571210752,28.967169
2023-01-18,2473.5,2491.10009765625,2460.35009765625,2474.699951171875,2474.699951171875,6206382,-0.16540655056822562,53.06326205585777,17114571210752,28.967169
2023-01-19,2472.89990234375,2481.14990234375,2456.64990234375,2472.050048828125,2472.050048828125,5510333,-0.10707974283893362,51.73269449631694,17114571210752,28.967169
2023-01-20,2475.0,2475.0,2437.25,2442.64990234375,2442.64990234375,6890325,-1.1893022351352478,53.65387628557876,17114571210752,28.967169
2023-01-23,2449.0,2466.199951171875,2425.0,2430.300048828125,2430.300048828125,5055324,-0.5055924512053611,55.50083794152707,17114571210752,28.967169
2023-01-24,2440.0,2443.64990234375,2387.35009765625,2415.949951171875,2415.949951171875,7609558,-0.5904660892867786,56.871818954656064,17114571210752,28.967169
2023-01-25,2412.449951171875,2414.699951171875,2380.0,2382.550048828125,2382.550048828125,5715684,-1.3824749278249393,60.26883904373361,17114571210752,28.967169
2023-01-27,2384.39990234375,2387.35009765625,2311.64990234375,2337.35009765625,2337.35009765625,11920991,-1.8971249394784784,67.80176588381045,17114571210752,28.967169
2023-01-30,2331.699951171875,2371.89990234375,2301.0,2359.75,2359.75,10047822,0.9583460503504115,72.43542554908413,17114571210752,28.967169
2023-01-31,2382.0,2387.64990234375,2341.0,2353.85009765625,2353.85009765625,10472167,-0.2500223474414698,75.22692692550864,17114571210752,28.967169
2023-02-01,2379.949951171875,2379.949951171875,2305.0,2339.89990234375,2339.89990234375,8929007,-0.5926543634359072,76.67150470370507,17114571210752,28.967169
2023-02-02,2318.0,2348.0,2311.0,2326.949951171875,2326.949951171875,6305317,-0.5534403911425345,79.78452835321991,17114571210752,28.967169
2023-02-03,2349.0,2349.0,2293.0,2329.0,2329.0,11398850,0.08810025445937786,82.04366929123006,17114571210752,28.967169
2023-02-06,2315.0,2321.0,2305.800048828125,2311.449951171875,2311.449951171875,6847679,-0.7535443893570193,86.7628190106998,17114571210752,28.967169
2023-02-07,2312.0,2327.39990234375,2293.0,2305.89990234375,2305.89990234375,6985001,-0.24011113999293787,90.6294312314301,17114571210752,28.967169
2023-02-08,2313.0,2359.89990234375,2307.0,2351.949951171875,2351.949951171875,9765490,1.9970532450831469,91.02404886337912,17114571210752,28.967169
2023-02-09,2353.449951171875,2370.85009765625,2334.0,2356.050048828125,2356.050048828125,6079228,0.174327589505352,90.81790774025323,17114571210752,28.967169
2023-02-10,2354.89990234375,2354.89990234375,2321.300048828125,2336.64990234375,2336.64990234375,4979789,-0.8234182671129742,90.88111576105476,17114571210752,28.967169
2023-02-13,2340.199951171875,2350.0,2313.550048828125,2323.35009765625,2323.35009765625,4777674,-0.5691826008748624,90.73923255328481,17114571210752,28.967169
2023-02-14,2329.949951171875,2381.89990234375,2323.64990234375,2378.10009765625,2378.10009765625,6609564,2.3565109733238554,86.86649507995567,17114571210752,28.967169
2023-02-15,2376.0,2437.199951171875,2373.0,2431.949951171875,2431.949951171875,15461902,2.2644065137837233,83.14659757515658,17114571210752,28.967169
2023-02-16,2449.449951171875,2463.800048828125,2425.050048828125,2430.050048828125,2430.050048828125,7967558,-0.07812259223650697,81.04020413372092,17114571210752,28.967169
2023-02-17,2420.0,2447.5,2410.60009765625,2440.199951171875,2440.199951171875,5450092,0.4176828517850728,79.06170343940057,17114571210752,28.967169
2023-02-20,2445.0,2449.75,2410.10009765625,2414.39990234375,2414.39990234375,4078245,-1.0572924081788782,75.5654320631669,17114571210752,28.967169
2023-02-21,2424.0,2446.800048828125,2412.35009765625,2434.10009765625,2434.10009765625,6143298,0.8159458295776245,67.02375934768808,17114571210752,28.967169
2023-02-22,2425.949951171875,2430.0,2375.050048828125,2378.89990234375,2378.89990234375,5087729,-2.267786578113662,60.474967512084866,17114571210752,28.967169
2023-02-23,2378.0,2394.75,2361.35009765625,2367.5,2367.5,4546655,-0.4792089962473267,55.64509524697341,17114571210752,28.967169
2023-02-24,2372.0,2396.14990234375,2368.0,2383.699951171875,2383.699951171875,4353814,0.6842640410506862,53.63739034896893,17114571210752,28.967169
2023-02-27,2382.0,2389.64990234375,2351.699951171875,2367.85009765625,2367.85009765625,5168667,-0.6649265360698098,51.71794573738576,17114571210752,28.967169
2023-02-28,2356.10009765625,2367.0,2313.64990234375,2322.550048828125,2322.550048828125,10150245,-1.913129926297441,51.824469202789125,17114571210752,28.967169
2023-03-01,2344.0,2345.5,2323.25,2343.89990234375,2343.89990234375,5330852,0.9192419137058927,48.96451414386337,17114571210752,28.967169
2023-03-02,2337.0,2351.64990234375,2321.60009765625,2326.050048828125,2326.050048828125,4307425,-0.7615450428482995,46.30287149218258,17114571210752,28.967169
2023-03-03,2349.14990234375,2393.449951171875,2341.550048828125,2385.39990234375,2385.39990234375,6758115,2.551529514402562,42.4652381042912,17114571210752,28.967169
2023-03-06,2400.0,2424.60009765625,2400.0,2408.699951171875,2408.699951171875,4694338,0.9767774705294441,40.89327017740874,17114571210752,28.967169
2023-03-08,2408.699951171875,2419.0,2385.0,2417.35009765625,2417.35009765625,7283694,0.35912096399415283,40.28933498601752,17114571210752,28.967169
2023-03-09,2416.0,2416.89990234375,2355.10009765625,2359.25,2359.25,7492509,-2.4034622751822776,39.31507964567455,17114571210752,28.967169
2023-03-10,2341.5,2344.0,2315.050048828125,2322.699951171875,2322.699951171875,6153681,-1.549223220435525,40.001953134348035,17114571210752,28.967169
2023-03-13,2329.0,2344.0,2275.0,2284.5,2284.5,5894088,-1.6446356384776206,42.34865050976433,17114571210752,28.967169
2023-03-14,2280.0,2304.949951171875,2269.050048828125,2275.949951171875,2275.949951171875,7396699,-0.37426346369555663,45.23989582918643,17114571210752,28.967169
2023-03-15,2284.10009765625,2298.300048828125,2227.39990234375,2237.050048828125,2237.050048828125,10027725,-1.7091721337598287,50.528374836058674,17114571210752,28.967169
2023-03-16,2243.0,2254.0,2202.199951171875,2225.89990234375,2225.89990234375,8474595,-0.49843080132320194,55.81998855326085,17114571210752,28.967169
2023-03-17,2244.75,2251.949951171875,2212.699951171875,2223.10009765625,2223.10009765625,15697554,-0.12578304552472996,60.488974859983095,17114571210752,28.967169
2023-03-20,2215.0,2220.0,2180.0,2201.25,2201.25,9010595,-0.9828661192218036,66.18272328456402,17114571210752,28.967169
2023-03-21,2218.949951171875,2274.0,2217.0,2269.699951171875,2269.699951171875,9876263,3.1095946017887455,67.33831020766749,17114571210752,28.967169
2023-03-22,2285.0,2291.449951171875,2270.0,2276.60009765625,2276.60009765625,5039622,0.30401139502216346,68.11001558531402,17114571210752,28.967169
2023-03-23,2268.0,2269.89990234375,2243.050048828125,2247.800048828125,2247.800048828125,7499082,-1.2650464549208484,70.23246496098268,17114571210752,28.967169
2023-03-24,2245.25,2250.0,2198.0,2203.300048828125,2203.300048828125,5711497,-1.979713454637555,74.370228732641,17114571210752,28.967169
2023-03-27,2217.5,2254.0,2200.199951171875,2237.550048828125,2237.550048828125,6486068,1.5544864176904483,76.41778862711361,17114571210752,28.967169
2023-03-28,2245.0,2256.5,2237.0,2248.0,2248.0,5804018,0.4670264773450672,77.88920862844829,17114571210752,28.967169
2023-03-29,2239.0,2244.800048828125,2211.10009765625,2234.699951171875,2234.699951171875,8678073,-0.5916391827457734,79.10634237058088,17114571210752,28.967169
2023-03-31,2255.0,2343.449951171875,2254.699951171875,2331.050048828125,2331.050048828125,13001005,4.3115451631761115,76.42866188845832,17114571210752,28.967169
2023-04-03,2345.0,2349.0,2315.0,2331.449951171875,2331.449951171875,4750238,0.01715545935836449,73.59925228990635,17114571210752,28.967169
